country,month,sector,sum,min,max,mean
Japan,03/2020,Residential,13.221048,0.219605,0.598733,0.4264854193548387
Japan,03/2021,Domestic Aviation,0.4723563,0.0103702,0.0193033,0.0152373
Japan,03/2021,Ground Transport,15.108355,0.431316,0.505137,0.4873662903225806
Japan,03/2021,Industry,24.130498,0.619729,0.94384,0.7784031612903226
Japan,03/2021,International Aviation,0.7182485,0.0176899,0.0265571,0.0231693064516129
Japan,03/2021,Power,41.65734,1.06986,1.62938,1.3437851612903224
Japan,03/2021,Residential,11.875727,0.202539,0.576077,0.3830879677419355
Japan,03/2022,Domestic Aviation,0.707224,0.0184433,0.0265609,0.022813677419354837
Japan,03/2022,Ground Transport,15.433995,0.465253,0.516418,0.4978708064516129
Japan,03/2022,Industry,23.753798,0.534944,0.949688,0.7662515483870967
Japan,03/2022,International Aviation,0.6993754,0.0166575,0.0252438,0.02256049677419355
Japan,03/2022,Power,43.573521,0.981291,1.74209,1.4055974516129033
Japan,03/2022,Residential,13.168137,0.239721,0.612747,0.42477861290322577
Japan,03/2023,Domestic Aviation,0.8087424,0.0253751,0.0268288,0.02608846451612903
Japan,03/2023,Ground Transport,15.66129,0.462222,0.516797,0.5052029032258064
Japan,03/2023,Industry,23.554297,0.616917,0.924018,0.7598160322580645
Japan,03/2023,International Aviation,1.1308688,0.0331165,0.0416745,0.03647963870967742
Japan,03/2023,Power,36.479619,0.955448,1.43107,1.1767619032258065
Japan,03/2023,Residential,11.414668,0.176396,0.555879,0.36821509677419356
Japan,04/2019,Domestic Aviation,0.7222928,0.0101322,0.0259704,0.024076426666666664
Japan,04/2019,Ground Transport,14.663451,0.451489,0.503183,0.4887817
Japan,04/2019,Industry,22.402095,0.560891,0.953403,0.7467365
Japan,04/2019,International Aviation,1.6222136,0.039542,0.0581772,0.054073786666666665
Japan,04/2019,Power,37.894819,0.948789,1.61275,1.2631606333333332
Japan,04/2019,Residential,9.708694,0.148702,0.556722,0.3236231333333333
Japan,04/2020,Domestic Aviation,0.38066095,0.00710644,0.0217608,0.012688698333333333
Japan,04/2020,Ground Transport,12.108223,0.251013,0.460857,0.4036074333333334
Japan,04/2020,Industry,18.901099,0.508421,0.802937,0.6300366333333333
Japan,04/2020,International Aviation,0.38399431,0.00878619,0.015844,0.012799810333333333
Japan,04/2020,Power,34.616904,0.93116,1.47056,1.1538967999999998
Japan,04/2020,Residential,10.547234,0.164019,0.475759,0.35157446666666664
Japan,04/2021,Domestic Aviation,0.5652095,0.0169596,0.0238179,0.01884031666666667
Japan,04/2021,Ground Transport,14.117426,0.417756,0.490001,0.47058086666666665
Japan,04/2021,Industry,21.848098,0.589949,0.865955,0.7282699333333333
Japan,04/2021,International Aviation,0.7021901,0.0188921,0.0262988,0.02340633666666667
Japan,04/2021,Power,33.082752,0.893311,1.31124,1.1027584
Japan,04/2021,Residential,8.668963999999999,0.189263,0.436649,0.2889654666666666
Japan,04/2022,Domestic Aviation,0.7171363000000001,0.0220511,0.0287455,0.023904543333333337
Japan,04/2022,Ground Transport,14.586259,0.451203,0.504366,0.48620863333333336
Japan,04/2022,Industry,20.784499,0.503219,0.828852,0.6928166333333333
Japan,04/2022,International Aviation,0.6854707,0.0178131,0.0262992,0.022849023333333333
Japan,04/2022,Power,33.972297,0.822512,1.35476,1.1324098999999999
Japan,04/2022,Residential,8.058591,0.133593,0.524595,0.2686197
Japan,04/2023,Domestic Aviation,0.7676047,0.0230654,0.0269524,0.025586823333333335
Japan,04/2023,Ground Transport,14.844541,0.443864,0.51107,0.4948180333333333
Japan,04/2023,Industry,20.648816,0.534594,0.825979,0.6882938666666667
Japan,04/2023,International Aviation,1.2385992,0.0378789,0.0460263,0.04128664
Japan,04/2023,Power,28.846061,0.746819,1.15388,0.9615353666666666
Japan,04/2023,Residential,7.7341560000000005,0.132775,0.41852,0.2578052
Japan,05/2019,Domestic Aviation,0.7734862,0.0242645,0.025995,0.024951167741935485
Japan,05/2019,Ground Transport,15.180466,0.452953,0.503183,0.4896924516129032
Japan,05/2019,Industry,21.715199,0.507604,0.874961,0.7004902903225806
Japan,05/2019,International Aviation,1.6704733,0.0525912,0.0557528,0.05388623548387097
Japan,05/2019,Power,34.716604,0.811519,1.39882,1.1198904516129031
Japan,05/2019,Residential,4.718952,0.113516,0.315434,0.15222425806451612
Japan,05/2020,Domestic Aviation,0.19100278,0.00572383,0.00682496,0.00616138
Japan,05/2020,Ground Transport,12.389797,0.265645,0.47745,0.39967087096774195
Japan,05/2020,Industry,15.843197,0.405339,0.632205,0.511070870967742
Japan,05/2020,International Aviation,0.4531905,0.0106347,0.0178275,0.014619048387096774
Japan,05/2020,Power,30.402354,0.777827,1.21317,0.9807210967741935
Japan,05/2020,Residential,4.753538,0.119106,0.254265,0.15333993548387095
Japan,05/2021,Domestic Aviation,0.4842544,0.0124166,0.0251044,0.015621109677419354
Japan,05/2021,Ground Transport,14.006378,0.376859,0.48744,0.45181864516129033
Japan,05/2021,Industry,19.166996,0.443745,0.76951,0.6182901935483871
Japan,05/2021,International Aviation,0.6769814,0.0154893,0.025504,0.021838109677419355
Japan,05/2021,Power,31.175771,0.721767,1.25163,1.0056700322580645
Japan,05/2021,Residential,4.926947,0.12498,0.321839,0.1589337741935484
Japan,05/2022,Domestic Aviation,0.7934946,0.0236379,0.0286073,0.0255966
Japan,05/2022,Ground Transport,14.866216,0.426429,0.501608,0.47955535483870965
Japan,05/2022,Industry,18.568698,0.41556,0.735711,0.5989902580645162
Japan,05/2022,International Aviation,0.6873688,0.0168914,0.0257095,0.022173187096774193
Japan,05/2022,Power,32.362463,0.72426,1.28223,1.0439504193548386
Japan,05/2022,Residential,5.157951,0.119778,0.334542,0.16638551612903224
Japan,05/2023,Domestic Aviation,0.8092822,0.0253558,0.0277453,0.02610587741935484
Japan,05/2023,Ground Transport,15.298139,0.438486,0.513541,0.49348835483870973
Japan,05/2023,Industry,18.5291,0.476263,0.686696,0.5977129032258064
Japan,05/2023,International Aviation,1.2734201,0.037701,0.043637,0.04107806774193549
Japan,05/2023,Power,32.161028,0.826652,1.1919,1.0374525161290322
Japan,05/2023,Residential,5.161346,0.111099,0.293147,0.16649503225806453
Japan,06/2019,Domestic Aviation,0.7379133,0.0236645,0.0252048,0.02459711
Japan,06/2019,Ground Transport,14.610397,0.452953,0.503183,0.48701323333333335
Japan,06/2019,Industry,22.468598,0.581238,0.891712,0.7489532666666666
Japan,06/2019,International Aviation,1.6266411,0.0522491,0.0565455,0.054221370000000005
Japan,06/2019,Power,37.895402,0.980312,1.50396,1.2631800666666666
Japan,06/2019,Residential,3.856445,0.117496,0.162817,0.12854816666666666
Japan,06/2020,Domestic Aviation,0.28775005,0.00684848,0.0124687,0.009591668333333333
Japan,06/2020,Ground Transport,14.020991,0.377012,0.500747,0.4673663666666667
Japan,06/2020,Industry,18.324999,0.470363,0.719631,0.6108332999999999
Japan,06/2020,International Aviation,0.4479828,0.0108012,0.0185605,0.01493276
Japan,06/2020,Power,37.006353,0.949873,1.45326,1.2335451
Japan,06/2020,Residential,3.664421,0.117285,0.130634,0.12214736666666666
Japan,06/2021,Domestic Aviation,0.457625,0.0134418,0.0176738,0.015254166666666668
Japan,06/2021,Ground Transport,13.906309,0.390029,0.487268,0.4635436333333333
Japan,06/2021,Industry,22.512898,0.574299,0.857264,0.7504299333333333
Japan,06/2021,International Aviation,0.6681642,0.0169891,0.0246974,0.02227214
Japan,06/2021,Power,35.888061,0.915496,1.36657,1.1962687
Japan,06/2021,Residential,3.656766,0.117441,0.134209,0.1218922
Japan,06/2022,Domestic Aviation,0.7595091,0.0242945,0.0264245,0.02531697
Japan,06/2022,Ground Transport,14.686137,0.456654,0.504013,0.4895379
Japan,06/2022,Industry,21.892497,0.550232,0.966369,0.7297499
Japan,06/2022,International Aviation,0.7106728,0.0192225,0.0259067,0.023689093333333335
Japan,06/2022,Power,38.803472,0.975262,1.71284,1.2934490666666667
Japan,06/2022,Residential,3.98405,0.117064,0.177928,0.13280166666666665
Japan,07/2019,Domestic Aviation,0.7855665000000001,0.0245017,0.0260547,0.025340854838709678
Japan,07/2019,Ground Transport,15.148239,0.452953,0.503183,0.48865287096774196
Japan,07/2019,Industry,23.709398,0.57825,0.975159,0.7648192903225807
Japan,07/2019,International Aviation,1.7053483,0.0527097,0.0571466,0.05501123548387097
Japan,07/2019,Power,44.29866,1.0804,1.82199,1.4289890322580645
Japan,07/2019,Residential,3.55899,0.113262,0.119676,0.11480612903225806
Japan,07/2020,Domestic Aviation,0.5137939,0.0140691,0.0227705,0.01657399677419355
Japan,07/2020,Ground Transport,14.537485,0.396246,0.497996,0.46895112903225805
Japan,07/2020,Industry,19.942496,0.523014,0.760517,0.6433063225806451
Japan,07/2020,International Aviation,0.464792,0.0112911,0.0172654,0.014993290322580644
Japan,07/2020,Power,41.43055,1.08656,1.57998,1.3364693548387097
Japan,07/2020,Residential,3.541392,0.113264,0.118563,0.11423845161290323
Japan,07/2021,Domestic Aviation,0.5716521,0.0151848,0.0262374,0.018440390322580644
Japan,07/2021,Ground Transport,14.532018,0.381041,0.497827,0.4687747741935484
Japan,07/2021,Industry,22.158397,0.568784,0.826825,0.7147870000000001
Japan,07/2021,International Aviation,0.6999382000000001,0.0180762,0.0258767,0.022578651612903226
Japan,07/2021,Power,43.8813,1.12639,1.6374,1.415525806451613
Japan,07/2021,Residential,3.523284,0.113262,0.115253,0.11365432258064516
Japan,07/2022,Domestic Aviation,0.8458911,0.0255659,0.0287518,0.027286809677419355
Japan,07/2022,Ground Transport,15.121919,0.414441,0.509772,0.4878038387096774
Japan,07/2022,Industry,21.715199,0.543517,0.803954,0.7004902903225806
Japan,07/2022,International Aviation,0.7749263,0.0202951,0.0277255,0.02499762258064516
Japan,07/2022,Power,47.63565,1.19229,1.7636,1.5366338709677418
Japan,07/2022,Residential,3.516984,0.113262,0.114012,0.11345109677419354
Japan,08/2019,Domestic Aviation,0.7876225,0.0187414,0.0266095,0.02540717741935484
Japan,08/2019,Ground Transport,15.164696,0.452953,0.503183,0.48918374193548386
Japan,08/2019,Industry,20.562995,0.507382,0.791854,0.6633224193548387
Japan,08/2019,International Aviation,1.7179065,0.0469123,0.0581864,0.05541633870967742
Japan,08/2019,Power,49.83927,1.22976,1.91925,1.6077183870967742
Japan,08/2019,Residential,3.5265779999999998,0.113262,0.115601,0.11376058064516129
Japan,08/2020,Domestic Aviation,0.6592496,0.0129657,0.0258117,0.02126611612903226
Japan,08/2020,Ground Transport,14.188241,0.360321,0.504546,0.4576851935483871
Japan,08/2020,Industry,17.682397,0.417659,0.671934,0.5703999032258065
Japan,08/2020,International Aviation,0.4731256,0.0116272,0.0177328,0.015262116129032258
Japan,08/2020,Power,50.95371,1.20353,1.93625,1.643668064516129
Japan,08/2020,Residential,3.5246560000000002,0.113262,0.11921,0.11369858064516129
Japan,08/2021,Domestic Aviation,0.676993,0.019554,0.0264537,0.02183848387096774
Japan,08/2021,Ground Transport,14.168636,0.359946,0.50475,0.45705277419354834
Japan,08/2021,Industry,19.166999,0.421671,0.786553,0.6182902903225806
Japan,08/2021,International Aviation,0.6830914,0.0167234,0.0249266,0.022035206451612905
Japan,08/2021,Power,43.911763,0.966053,1.802,1.4165084838709678
Japan,08/2021,Residential,3.542458,0.113262,0.118381,0.11427283870967742
Japan,08/2022,Domestic Aviation,0.872895,0.0259768,0.029026,0.02815790322580645
Japan,08/2022,Ground Transport,14.903137,0.41968,0.510093,0.48074635483870964
Japan,08/2022,Industry,20.297099,0.512465,0.803948,0.654745129032258
Japan,08/2022,International Aviation,0.8017604,0.020907,0.0288925,0.02586323870967742
Japan,08/2022,Power,47.43568,1.19766,1.87888,1.5301832258064516
Japan,08/2022,Residential,3.518114,0.113262,0.116199,0.11348754838709678
Japan,09/2019,Domestic Aviation,0.7404347,0.0207142,0.0258088,0.024681156666666666
Japan,09/2019,Ground Transport,14.612267000000001,0.452953,0.503183,0.4870755666666667
Japan,09/2019,Industry,23.2663,0.630378,0.984321,0.7755433333333334
Japan,09/2019,International Aviation,1.6266083,0.0443645,0.0566816,0.054220276666666664
Japan,09/2019,Power,44.41161,1.20329,1.87891,1.4803870000000001
Japan,09/2019,Residential,3.629941,0.117038,0.132523,0.12099803333333334
Japan,09/2020,Domestic Aviation,0.43653402,0.00751442,0.0214583,0.014551134
Japan,09/2020,Ground Transport,14.298557,0.407851,0.507745,0.4766185666666667
Japan,09/2020,Industry,21.139095,0.509545,0.88736,0.7046365
Japan,09/2020,International Aviation,0.5129657,0.0140424,0.0198211,0.017098856666666665
Japan,09/2020,Power,44.35626,1.06918,1.86195,1.478542
Japan,09/2020,Residential,3.662052,0.117038,0.139022,0.12206840000000001
Japan,09/2021,Domestic Aviation,0.5626375,0.0163335,0.0238305,0.018754583333333335
Japan,09/2021,Ground Transport,14.07028,0.278524,0.505099,0.46900933333333333
Japan,09/2021,Industry,20.629402,0.530236,0.820623,0.6876467333333333
Japan,09/2021,International Aviation,0.7042904,0.0187048,0.0257316,0.023476346666666665
Japan,09/2021,Power,36.854469,0.947269,1.46605,1.2284823
Japan,09/2021,Residential,3.663679,0.117185,0.140605,0.12212263333333334
Japan,09/2022,Domestic Aviation,0.7704727,0.0141734,0.027889,0.025682423333333333
Japan,09/2022,Ground Transport,14.762251,0.418593,0.515981,0.4920750333333333
Japan,09/2022,Industry,22.579399,0.525206,0.928089,0.7526466333333333
Japan,09/2022,International Aviation,0.7984869,0.0208803,0.0292543,0.02661623
Japan,09/2022,Power,42.140126,0.980196,1.7321,1.4046708666666667
Japan,09/2022,Residential,3.616593,0.117038,0.146232,0.1205531
Japan,10/2019,Domestic Aviation,0.74896642,0.00421282,0.0255257,0.024160207096774196
Japan,10/2019,Ground Transport,15.171139,0.452953,0.509211,0.4893915806451613
Japan,10/2019,Industry,22.269102,0.548184,0.872502,0.718358129032258
Japan,10/2019,International Aviation,1.6192651,0.0174611,0.05659,0.05223435806451613
Japan,10/2019,Power,40.093476,0.986956,1.57086,1.293337935483871
Japan,10/2019,Residential,4.987484,0.11429,0.253284,0.1608865806451613
Japan,10/2020,Domestic Aviation,0.5190141,0.015292,0.0178474,0.016742390322580646
Japan,10/2020,Ground Transport,14.742004,0.411918,0.498946,0.47554851612903226
Japan,10/2020,Industry,21.493597,0.563308,0.773863,0.6933418387096775
Japan,10/2020,International Aviation,0.5598445,0.0127914,0.0212406,0.0180595
Japan,10/2020,Power,41.07619,1.07653,1.47892,1.3250383870967741
Japan,10/2020,Residential,6.197258,0.117898,0.331879,0.19991154838709677
Japan,10/2021,Domestic Aviation,0.5946087,0.0167089,0.0216971,0.019180925806451612
Japan,10/2021,Ground Transport,14.879305,0.321889,0.506405,0.47997758064516133
Japan,10/2021,Industry,20.563001,0.528348,0.765689,0.6633226129032258
Japan,10/2021,International Aviation,0.7532442,0.0186337,0.0270195,0.024298200000000002
Japan,10/2021,Power,38.689483,0.994093,1.44065,1.2480478387096776
Japan,10/2021,Residential,6.1266300000000005,0.115577,0.327777,0.19763322580645162
Japan,10/2022,Domestic Aviation,0.8278061,0.0261713,0.0272655,0.02670342258064516
Japan,10/2022,Ground Transport,15.207304,0.19606,0.517293,0.4905581935483871
Japan,10/2022,Industry,21.2055,0.580261,0.803659,0.6840483870967742
Japan,10/2022,International Aviation,0.8576666,0.023105,0.0306953,0.02766666451612903
Japan,10/2022,Power,38.11224,1.04289,1.4444,1.2294270967741936
Japan,10/2022,Residential,6.264477,0.110807,0.343498,0.20207990322580646
Japan,11/2019,Domestic Aviation,0.7437529,0.0241975,0.0253209,0.024791763333333335
Japan,11/2019,Ground Transport,14.772315,0.450569,0.510393,0.49241050000000003
Japan,11/2019,Industry,22.025398,0.592607,0.902582,0.7341799333333333
Japan,11/2019,International Aviation,1.6239061,0.0517154,0.0557698,0.05413020333333333
Japan,11/2019,Power,40.83556,1.09871,1.67341,1.3611853333333335
Japan,11/2019,Residential,10.413721,0.210979,0.557466,0.34712403333333336
Japan,11/2020,Domestic Aviation,0.593356,0.0182096,0.0237347,0.019778533333333334
Japan,11/2020,Ground Transport,14.159799,0.409985,0.496257,0.4719933
Japan,11/2020,Industry,21.1169,0.584922,0.790937,0.7038966666666667
Japan,11/2020,International Aviation,0.6263688000000001,0.0172518,0.0232229,0.020878960000000002
Japan,11/2020,Power,42.87812,1.18769,1.60601,1.4292706666666668
Japan,11/2020,Residential,9.722521,0.141094,0.477027,0.32408403333333335
Japan,11/2021,Domestic Aviation,0.6649891,0.0206566,0.0242526,0.022166303333333335
Japan,11/2021,Ground Transport,14.618497,0.452597,0.500993,0.48728323333333334
Japan,11/2021,Industry,22.136199,0.60384,0.865183,0.7378733000000001
Japan,11/2021,International Aviation,0.7670445,0.020506,0.0284512,0.02556815
Japan,11/2021,Power,40.61832,1.108,1.58755,1.3539439999999998
Japan,11/2021,Residential,10.174889,0.188226,0.52217,0.3391629666666667
Japan,11/2022,Domestic Aviation,0.7833425,0.0253502,0.0267165,0.026111416666666668
Japan,11/2022,Ground Transport,15.09942,0.463164,0.518097,0.503314
Japan,11/2022,Industry,21.958896,0.601435,0.821856,0.7319631999999999
Japan,11/2022,International Aviation,0.9304977,0.0270136,0.032827,0.03101659
Japan,11/2022,Power,39.33356,1.07731,1.47214,1.3111186666666665
Japan,11/2022,Residential,8.85805,0.173184,0.382728,0.29526833333333335
Japan,12/2019,Domestic Aviation,0.7855443,0.0230366,0.0275317,0.02534013870967742
Japan,12/2019,Ground Transport,15.09126,0.393966,0.511335,0.4868148387096774
Japan,12/2019,Industry,22.313496,0.536617,0.805126,0.7197901935483871
Japan,12/2019,International Aviation,1.7078399,0.0520885,0.0585147,0.055091609677419356
Japan,12/2019,Power,49.36947,1.18729,1.78137,1.5925635483870968
Japan,12/2019,Residential,15.473049,0.382303,0.595417,0.4991306129032258
Japan,12/2020,Domestic Aviation,0.6441872,0.0179905,0.0255168,0.020780232258064513
Japan,12/2020,Ground Transport,14.701146,0.338483,0.512256,0.4742305161290322
Japan,12/2020,Industry,21.670899,0.586819,0.822425,0.6990612580645161
Japan,12/2020,International Aviation,0.691939,0.0176955,0.0267475,0.022320612903225807
Japan,12/2020,Power,54.29687,1.47029,2.0606,1.7515119354838709
Japan,12/2020,Residential,17.022782,0.413642,0.740671,0.549122
Japan,12/2021,Domestic Aviation,0.7579983,0.0226441,0.0284665,0.02445155806451613
Japan,12/2021,Ground Transport,15.356304,0.398808,0.522834,0.4953646451612903
Japan,12/2021,Industry,22.158398,0.572421,0.84,0.7147870322580645
Japan,12/2021,International Aviation,0.7669897,0.0187515,0.0282088,0.02474160322580645
Japan,12/2021,Power,48.93706,1.2642,1.85515,1.5786148387096774
Japan,12/2021,Residential,16.64104,0.375426,0.759901,0.5368077419354839
Japan,12/2022,Domestic Aviation,0.8170406,0.0251577,0.0280202,0.026356148387096774
Japan,12/2022,Ground Transport,15.746046,0.436989,0.525529,0.5079369677419355
Japan,12/2022,Industry,21.626597,0.538017,0.822136,0.6976321612903226
Japan,12/2022,International Aviation,1.0390788,0.0290527,0.0367277,0.033518670967741936
Japan,12/2022,Power,49.66376,1.23551,1.88797,1.6020567741935485
Japan,12/2022,Residential,17.294385,0.434587,0.6901,0.5578833870967741
ROW,01/2019,Domestic Aviation,5.495872,0.151653,0.19398,0.1772861935483871
ROW,01/2019,Ground Transport,183.78222,4.24028,6.80903,5.928458709677419
ROW,01/2019,Industry,295.01861,8.01556,10.0922,9.516729354838711
ROW,01/2019,International Aviation,23.175132,0.635598,0.823087,0.7475849032258065
ROW,01/2019,Power,315.44961,8.57127,10.8786,10.175793870967743
ROW,01/2019,Residential,161.63841,4.49091,5.91324,5.214142258064516
ROW,01/2020,Domestic Aviation,5.935976,0.156342,0.205992,0.19148309677419356
ROW,01/2020,Ground Transport,190.17006,4.89383,6.79476,6.134518064516129
ROW,01/2020,Industry,289.43827,8.12749,10.0089,9.336718387096774
ROW,01/2020,International Aviation,24.403679,0.731025,0.87228,0.7872154516129032
ROW,01/2020,Power,305.34217,8.4454,10.6406,9.84974741935484
ROW,01/2020,Residential,171.40129,4.84645,6.30995,5.529073870967742
ROW,01/2021,Domestic Aviation,3.6760163,0.0971218,0.145362,0.11858117096774194
ROW,01/2021,Ground Transport,162.57755,3.34185,6.24668,5.244437096774194
ROW,01/2021,Industry,289.18007,8.01438,9.92306,9.32838935483871
ROW,01/2021,International Aviation,9.858018,0.277536,0.356865,0.3180005806451613
ROW,01/2021,Power,287.3021,7.92186,10.0954,9.267809677419354
ROW,01/2021,Residential,162.03119,4.64789,5.91815,5.226812580645162
ROW,01/2022,Domestic Aviation,4.74964,0.128194,0.16634,0.1532141935483871
ROW,01/2022,Ground Transport,176.4756,4.49465,6.36331,5.69276129032258
ROW,01/2022,Industry,303.7983,8.18684,10.7293,9.799945161290323
ROW,01/2022,International Aviation,14.441093,0.3997,0.531163,0.4658417096774194
ROW,01/2022,Power,282.74823,7.51413,10.2551,9.12091064516129
ROW,01/2022,Residential,171.42903,4.83857,6.74289,5.52996870967742
ROW,01/2023,Domestic Aviation,5.700244,0.155611,0.196387,0.18387883870967742
ROW,01/2023,Ground Transport,199.00172,5.09109,6.95588,6.419410322580645
ROW,01/2023,Industry,300.89168,8.54831,10.4809,9.706183225806452
ROW,01/2023,International Aviation,20.525098,0.614865,0.722049,0.6620999354838709
ROW,01/2023,Power,260.59342,7.30686,9.12991,8.406239354838709
ROW,01/2023,Residential,168.22747999999999,4.75764,6.06009,5.426692903225806
ROW,02/2019,Domestic Aviation,5.031201,0.161142,0.190354,0.17968575
ROW,02/2019,Ground Transport,175.39657,5.21047,6.85985,6.264163214285714
ROW,02/2019,Industry,272.47381,8.99916,10.5298,9.7312075
ROW,02/2019,International Aviation,20.860751,0.702529,0.787868,0.7450268214285715
ROW,02/2019,Power,291.39083,9.54576,11.1441,10.406815357142857
ROW,02/2019,Residential,133.5315,4.31904,5.25072,4.768982142857142
ROW,02/2020,Domestic Aviation,5.494228,0.169113,0.200265,0.18945613793103447
ROW,02/2020,Ground Transport,176.90449,5.09734,6.71906,6.100154827586207
ROW,02/2020,Industry,281.52570000000003,8.67043,10.2297,9.707782758620692
ROW,02/2020,International Aviation,20.670211,0.652706,0.787204,0.7127658965517241
ROW,02/2020,Power,289.50924000000003,8.9693,10.5866,9.983077241379311
ROW,02/2020,Residential,129.36927,3.47925,5.47133,4.461009310344828
ROW,02/2021,Domestic Aviation,3.258302,0.098686,0.12666,0.11636792857142857
ROW,02/2021,Ground Transport,161.24152,4.63477,6.37243,5.7586257142857145
ROW,02/2021,Industry,269.32986,9.01132,9.99349,9.61892357142857
ROW,02/2021,International Aviation,8.264954,0.253514,0.334597,0.2951769285714286
ROW,02/2021,Power,265.48737,8.73435,9.88286,9.481691785714286
ROW,02/2021,Residential,120.77108,3.6959,5.04578,4.313252857142857
ROW,02/2022,Domestic Aviation,4.285559,0.137828,0.165509,0.15305567857142857
ROW,02/2022,Ground Transport,170.75947,5.05289,6.61332,6.098552499999999
ROW,02/2022,Industry,293.49418000000003,9.60962,11.35,10.481935000000002
ROW,02/2022,International Aviation,12.563557,0.402926,0.503686,0.44869846428571425
ROW,02/2022,Power,264.27605,8.27182,10.192,9.438430357142858
ROW,02/2022,Residential,133.09529,3.92878,5.78717,4.753403214285714
ROW,02/2023,Domestic Aviation,5.124887,0.164735,0.1957,0.18303167857142857
ROW,02/2023,Ground Transport,185.77306,5.84244,7.03598,6.634752142857143
ROW,02/2023,Industry,297.3617,9.81109,11.3046,10.620060714285714
ROW,02/2023,International Aviation,18.608581,0.621243,0.707627,0.6645921785714286
ROW,02/2023,Power,245.05561,8.00789,9.38575,8.751986071428572
ROW,02/2023,Residential,131.91444,3.61681,5.71906,4.7112300000000005
ROW,03/2019,Domestic Aviation,5.607176,0.161598,0.194093,0.18087664516129032
ROW,03/2019,Ground Transport,193.21367,5.25481,6.85319,6.232699032258065
ROW,03/2019,Industry,299.36334,8.84951,10.1086,9.65688193548387
ROW,03/2019,International Aviation,23.317126,0.680423,0.798348,0.7521653548387096
ROW,03/2019,Power,318.18635,9.43636,10.7364,10.264075806451613
ROW,03/2019,Residential,110.21528,3.12555,4.4826,3.555331612903226
ROW,03/2020,Domestic Aviation,4.4711745,0.0513981,0.195879,0.14423143548387096
ROW,03/2020,Ground Transport,149.03789,2.10926,6.74892,4.807673870967742
ROW,03/2020,Industry,288.40152,8.11257,9.89576,9.303274838709678
ROW,03/2020,International Aviation,14.052182,0.11266,0.716394,0.4532961935483871
ROW,03/2020,Power,300.21955,8.094,10.43,9.684501612903226
ROW,03/2020,Residential,99.88013,2.84306,3.60107,3.2219396774193547
ROW,03/2021,Domestic Aviation,3.99234,0.106457,0.145489,0.12878516129032258
ROW,03/2021,Ground Transport,188.34047,5.06258,6.55263,6.075499032258064
ROW,03/2021,Industry,301.79096,8.98482,10.2626,9.735192258064515
ROW,03/2021,International Aviation,9.593912,0.273496,0.353392,0.3094810322580645
ROW,03/2021,Power,296.80711,8.80529,9.97539,9.574422903225807
ROW,03/2021,Residential,104.77072,2.74128,4.14059,3.3797006451612903
ROW,03/2022,Domestic Aviation,4.981242,0.138746,0.174593,0.16068522580645161
ROW,03/2022,Ground Transport,193.31841,5.14333,6.76312,6.236077741935484
ROW,03/2022,Industry,328.82365,9.79352,11.1958,10.607214516129032
ROW,03/2022,International Aviation,14.904036,0.44206,0.5248,0.48077535483870965
ROW,03/2022,Power,293.75410999999997,8.52451,10.0284,9.475939032258063
ROW,03/2022,Residential,116.07847,2.81886,4.34862,3.7444667741935485
ROW,03/2023,Domestic Aviation,5.718487,0.161608,0.197924,0.18446732258064516
ROW,03/2023,Ground Transport,206.79945,5.70423,7.03509,6.67095
ROW,03/2023,Industry,323.37529,9.57118,11.2005,10.431460967741936
ROW,03/2023,International Aviation,20.859013,0.634366,0.716175,0.6728713870967742
ROW,03/2023,Power,283.06549,8.10509,9.78767,9.131144838709679
ROW,03/2023,Residential,89.07985000000001,2.50882,3.37541,2.873543548387097
ROW,04/2019,Domestic Aviation,5.508983,0.121586,0.196717,0.18363276666666667
ROW,04/2019,Ground Transport,187.29258,4.98873,6.84539,6.243086
ROW,04/2019,Industry,295.54847,8.78315,10.3957,9.851615666666667
ROW,04/2019,International Aviation,22.3033,0.505212,0.838307,0.7434433333333333
ROW,04/2019,Power,303.67462,8.98674,10.802,10.122487333333334
ROW,04/2019,Residential,77.4991,2.03271,3.37933,2.5833033333333333
ROW,04/2020,Domestic Aviation,1.0823123,0.0220956,0.0540014,0.036077076666666666
ROW,04/2020,Ground Transport,107.15866,2.06955,4.37306,3.5719553333333334
ROW,04/2020,Industry,232.13255,7.08683,8.13137,7.737751666666667
ROW,04/2020,International Aviation,3.5579897,0.0958459,0.148124,0.11859965666666666
ROW,04/2020,Power,256.80759,7.86277,9.06575,8.560253
ROW,04/2020,Residential,76.00131,2.0645,3.31227,2.533377
ROW,04/2021,Domestic Aviation,4.117049,0.114511,0.149593,0.13723496666666665
ROW,04/2021,Ground Transport,176.43443,4.44328,6.61058,5.881147666666666
ROW,04/2021,Industry,293.20297,8.64762,10.3585,9.773432333333334
ROW,04/2021,International Aviation,9.579373,0.284745,0.353229,0.31931243333333337
ROW,04/2021,Power,292.79996,8.55564,10.3458,9.759998666666666
ROW,04/2021,Residential,66.21141,1.74634,2.84574,2.207047
ROW,04/2022,Domestic Aviation,5.199688,0.149944,0.199132,0.17332293333333335
ROW,04/2022,Ground Transport,175.61138,4.50521,6.62678,5.853712666666667
ROW,04/2022,Industry,310.7706,9.63087,10.8379,10.35902
ROW,04/2022,International Aviation,15.349536,0.477337,0.546637,0.5116512
ROW,04/2022,Power,282.85496,8.71374,9.95847,9.428498666666666
ROW,04/2022,Residential,65.29657,1.78299,2.47844,2.1765523333333334
